Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed
40,53,26,21,3.68
36,45,26,19,10.58
45,57,33,17,10.28
43,54,32,23,7.18
41,52,30,25,10.9
33,43,23,18,5.95
44,56,31,23,4.71
41,50,32,16,5.75
48,58,37,24,6.84
43,53,32,22,2.78
53,65,41,22,9.55
56,68,44,22,8.75
52,64,39,22,10.21
55,71,38,14,5.98
57,67,47,19,9.88
55,74,36,16,3.31
56,74,38,20,6.08
57,72,43,24,8.25
55,71,39,18,10.57
55,73,36,20,5.31
79,89,69,18,7.95
71,84,58,21,11.22
59,72,46,24,6.6
55,71,38,18,6.71
49,64,33,21,4
60,60,60,28,32.35
54,67,41,20,4.14
56,66,46,20,5.78
64,79,50,19,3.17
64,80,48,20,10.58
66,85,48,17,3.7
51,63,38,18,6.05
48,59,37,19,6.32
55,66,44,16,6.47
48,62,32,14,3.78
54,64,43,21,5.55
60,67,52,22,6.05
54,67,41,23,6.21
51,63,39,17,5.51
60,73,47,22,3.24
67,72,61,3,6.64
61,74,49,14,3.6
60,72,49,12,3.6
60,72,48,15,1.42
61,72,48,10,2.54
65,76,54,7,5.88
46,60,32,18,5.72
44,57,32,20,8.22
50,61,38,21,9.67
45,57,33,25,9.07
44,55,32,20,6.74
56,68,43,18,6.44
58,70,46,18,6.92
59,70,46,17,5.42
59,70,47,19,8.22
56,69,43,18,7.31
55,68,42,19,4.65
54,67,41,16,5.98
69,84,53,16,15.04
66,76,56,23,12.21
67,78,56,13,8.33
68,77,58,12,10.82
56,64,48,13,9.41
46,58,33,17,4.81
55,61,48,24,8.97
58,66,49,25,0.98
51,61,41,12,5.52
55,63,48,16,8.32
49,60,37,24,7.78
54,62,46,18,9.52
60,47,34,24,2.37
58,69,47,16,8.2
55,67,42,20,3.05
57,68,47,21,4.64
54,68,41,20,3.95
51,64,39,20,3.04
53,65,40,18,2.82
84,90,78,10,3.37
53,65,41,27,5.17
64,76,51,9,3.05
68,79,58,8,6.85
66,77,53,8,2.82
64,75,52,9,2.77
51,65,37,22,9.24
53,65,41,22,10.32
53,66,40,24,6.42
51,67,35,22,6.9
52,64,41,22,10.44
60,76,45,11,0.7
67,80,54,11,2.65
64,76,51,13,4.47
63,75,51,18,2.75
66,79,53,18,3.04
70,79,60,13,6.08
67,78,56,13,5.57
66,79,52,15,0.61
72,83,60,17,9.47
68,84,51,17,12.72
75,88,60,15,4.47
76,89,63,13,1.14
77,88,65,11,4.97
81,92,70,9,5.64
69,81,56,13,9.64
77,88,65,12,4.82
80,92,67,11,6.75
65,84,45,18,10.02
74,84,64,18,8.37
73,84,62,19,8.82
76,87,64,12,8.22
73,88,57,17,3.38
73,84,62,18,7.7
80,85,75,11,9.6
79,88,69,12,4.37
68,80,55,17,9.37
73,86,60,15,8.07
72,86,58,15,6.65
75,87,64,19,5.4
76,89,62,10,4.87
75,88,62,18,7.52
68,80,56,22,9.47
61,73,49,21,4.58
57,69,45,13,2.42
51,62,41,23,7.84
56,69,44,13,1.62
62,69,54,15,6.44
59,70,47,20,3.5
57,69,45,13,2.42
58,68,48,13,4.94
60,69,50,22,4.61
45,53,37,13,5.37
48,56,40,23,7.04
51,59,42,16,6.46
51,58,44,11,4.93
54,60,47,16,7.61
46,54,39,15,9.42
51,59,42,22,4.34
57,67,46,14,4.75
60,72,47,16,1.7
54,69,40,26,0.83
61,74,47,15,2.25
53,63,43,19,7.51
58,68,48,19,8.87
55,65,46,20,6.52
58,67,48,18,6.94
52,70,34,20,13.71
55,71,38,25,9.6
52,67,37,22,4.7
50,66,33,24,13.57
47,63,32,26,4.37
70,82,56,24,5.17
68,80,55,23,4.8
70,82,57,21,5.45
70,85,55,23,3.95
33,38,26,23,5.77
50,53,46,12,9.91
26,33,19,15,11.9
13,21,6,25,4.24
40,45,34,27,14.55
39,48,30,7,3.15
16,23,9,15,8.1
18,25,11,10,4.75
15,27,3,26,2.55
60,60,60,25,3.42
38,45,31,8,5.61
33,40,25,30,9.58
43,47,38,14,5.47
33,40,25,2,10.21
47,51,44,16,9
31,41,20,20,10.47
39,47,31,27,10.28
28,32,23,16,10.47
22,29,14,23,4.07
28,35,21,23,7.62
14,21,6,20,3.38
32,38,25,22,8.08
60,60,60,14,3.07
60,60,60,0,0
60,60,60,19,10.2
48,52,44,10,8.22
44,48,40,14,1.8
40,44,36,11,15.6
31,39,22,11,5.48
16,24,7,10,6.25
27,30,23,23,10.98
60,60,60,11,6.6
42,50,33,7,4.12
66,87,44,18,3.61
67,83,51,15,6.87
81,94,67,9,2.62
78,93,62,14,5.17
59,79,38,20,4.88
69,82,55,21,4.72
66,78,53,21,5.61
67,77,58,0,0
66,78,54,22,2.75
58,78,38,27,4
64,82,47,18,4.85
64,77,51,22,2.12
55,63,47,0,0
65,78,52,25,3.55
63,73,53,29,2.58
72,83,59,23,2.18
71,81,61,23,2.55
62,74,49,29,3.68
61,74,49,23,1.77
62,76,48,26,3.08
60,73,47,27,3.24
72,81,63,30,2.71
63,70,55,27,7.44
63,71,54,18,15.81
65,80,51,18,2.77
65,80,49,17,6.05
63,77,48,31,3.75
46,69,23,16,5.05
54,70,38,20,5.65
43,63,23,20,2.48
53,71,34,18,5.3
54,69,39,18,2.84
55,75,35,10,4.74
62,74,58,19,10.6
62,74,49,20,5.32
65,75,55,22,6.6
65,75,55,22,6.6
72,81,62,17,6.54
78,84,72,17,9.31
70,83,56,12,4.07
69,80,57,12,5.35
80,84,76,13,10.08
79,85,73,16,7.27
74,84,64,11,8.71
73,82,63,20,5.72
71,84,57,13,4.27
75,85,65,12,5.72
76,83,67,17,8.82
78,84,71,12,10.17
68,81,54,14,2.87
67,81,53,25,2.87
68,80,56,25,6.88
68,82,52,21,3.08
68,83,51,22,3.52
69,82,56,17,3.58
76,82,70,22,2.48
81,86,75,5,13.32
79,86,72,5,15.14
80,85,74,4,13.84
79,84,74,5,18.34
52,63,42,14,3.77
52,58,45,15,3.45
43,57,30,20,5.17
57,67,47,24,9.51
58,70,46,24,6.07
59,69,48,23,7.01
59,70,48,22,8.98
56,68,44,19,7.52
61,73,49,22,9.07
65,75,55,25,7.38
58,67,49,19,9.62
60,68,52,18,11.35
56,66,46,23,7.67
56,67,44,28,7.64
59,70,47,22,6.81
55,66,45,29,7.88
53,66,40,27,5.88
54,67,41,26,6.34
60,73,46,19,7.35
61,79,43,14,8.88
55,73,36,24,5.4
62,78,46,14,7.94
60,73,47,21,5.9
64,76,51,20,10.17
63,71,54,24,8.15
65,76,54,23,1.62
64,74,54,24,8.54
67,76,57,25,8.2
66,77,54,25,6.52
71,83,59,17,3.35
71,82,59,10,4.84
76,84,67,7,5.82
71,82,59,18,4.95
69,81,57,17,3.78
53,63,43,20,5.82
49,58,40,18,7
55,64,46,16,5.48
66,77,55,23,6.38
66,77,56,22,6.71
62,69,54,19,9.1
60,60,60,21,10.98
58,66,48,20,8.88
51,61,40,27,5.97
58,66,49,22,8.95
55,64,45,23,7.22
56,64,46,23,7.5
50,60,40,23,6.24
56,65,46,22,7.62
44,52,35,0,0
55,63,45,21,6.37
48,56,40,23,6.31
45,53,37,21,6.42
40,49,31,20,4.7
52,60,44,27,6.02
51,61,40,25,7.17
47,56,37,26,5.57
67,80,54,24,6.75
67,81,52,21,4.48
71,81,61,16,5.88
69,83,55,18,3.08
70,83,56,20,4.77
69,84,54,19,3.9
68,82,53,23,5.4
64,76,52,24,7.87
61,73,50,22,8.32
61,71,50,22,8.97
61,71,50,21,8.22
64,76,51,22,8.11
60,73,46,23,6.52
65,74,55,21,8.41
50,60,38,22,8.15
41,52,29,25,2.57
43,55,30,24,11.87
44,56,32,19,6.64
43,54,32,22,6.87
46,58,34,20,10.7
45,57,32,23,5.1
47,58,35,24,3.64
41,49,32,16,3.35
48,60,36,23,3.87
44,52,34,27,1.68
56,70,41,24,7.3
58,72,43,23,7.05
53,67,38,27,5.85
54,71,36,23,4.65
58,71,46,21,7.37
50,69,31,22,5.62
50,68,32,27,7.87
54,69,38,21,4.35
45,64,25,19,6.9
46,65,25,20,4.72
72,83,61,20,4.2
65,79,50,12,5.78
52,68,37,23,3.08
46,64,28,14,3.31
56,67,45,20,4.37
60,60,60,24,39.62
65,74,56,21,7.42
65,74,56,21,8
62,76,48,18,3.75
58,76,41,26,8.5
63,83,42,25,3.7
57,66,48,24,7.55
54,61,46,25,8.87
56,61,50,23,10.2
56,66,45,21,4.07
64,73,55,21,9.35
67,74,60,22,8.98
58,62,51,23,8.33
55,60,49,22,8.68
60,74,47,26,5.51
68,75,61,24,5.98
65,78,51,23,4.62
65,77,53,25,7.14
65,77,52,25,4.54
66,78,54,24,5.12
67,78,55,22,4.28
46,59,32,24,4.77
43,55,31,24,5.88
45,54,35,23,6.8
44,54,33,23,6.67
45,54,35,23,4.62
59,65,51,19,10.17
61,68,54,19,11.28
62,69,54,23,8.78
61,68,53,24,11.52
59,66,52,18,11.01
58,66,49,19,8.84
58,65,51,19,8.98
64,83,45,16,10.18
67,79,55,20,10.47
66,79,53,15,7.68
68,79,56,24,8.6
55,61,48,16,5.91
43,57,28,13,2.78
54,60,47,17,5.44
52,62,42,25,1.12
52,61,44,16,5.24
56,62,50,14,5.31
47,60,34,24,3.54
54,60,47,17,4.95
60,33,19,23,6.17
60,65,54,15,11.12
65,75,55,25,6.32
67,76,57,23,7.65
61,69,53,28,8.14
60,70,50,22,4.95
62,72,52,21,5.37
84,90,78,12,4.11
63,73,53,21,6.95
66,80,52,24,4.15
69,81,56,22,3.8
68,81,55,24,3.62
67,79,54,24,5.05
46,59,32,25,6.01
49,62,35,21,6.74
52,65,38,18,5.15
49,65,32,28,4.92
50,62,38,23,6.24
61,75,46,26,3.82
67,80,54,24,4.52
65,77,52,25,6.78
61,73,48,26,4.68
66,78,53,24,4.97
68,78,57,23,6.65
66,79,53,24,6.14
65,78,52,24,1.21
70,82,57,16,9.34
63,79,46,19,9.94
72,85,59,13,7.9
75,86,63,22,2.2
72,84,60,14,5.74
79,89,68,13,7.14
67,82,51,11,8.7
73,84,62,16,7.55
77,89,65,10,8.87
59,79,39,15,8.74
75,84,63,13,9.52
73,83,62,18,10.9
74,84,63,9,7.44
69,84,54,15,3.64
73,83,62,22,9.97
76,81,71,10,9.72
74,84,64,10,5.88
66,82,49,18,9.37
70,85,55,16,8.6
70,85,55,16,8.67
73,84,62,12,7.25
73,87,60,10,7.71
71,84,58,17,10.04
67,80,55,12,8.3
52,64,40,21,2.07
65,76,54,25,7.02
54,62,46,27,7.38
64,75,53,22,3.67
68,78,58,23,7.27
66,78,54,22,6.37
65,76,54,25,7.02
67,75,58,22,7.72
68,77,58,20,7.52
45,51,38,14,3.97
47,57,38,18,4.92
51,58,43,18,3.7
52,57,46,14,3.72
54,59,47,17,5.51
47,52,41,15,6.35
51,62,39,26,2.58
59,69,48,24,6.47
63,74,51,23,5.01
58,69,46,25,4.24
65,76,53,23,5.67
52,62,41,23,6.24
56,66,46,24,4.97
54,65,43,28,5.38
57,66,47,28,7.8
46,62,29,23,10.24
47,62,32,26,10.67
45,58,31,25,3.14
43,57,28,24,11.37
46,62,30,20,3.15
70,84,56,19,2.41
69,85,53,21,2
70,84,55,13,2.71
70,87,52,13,2.15
30,36,23,13,2.2
49,57,40,22,2.71
34,41,27,12,9.87
16,23,7,30,4.2
44,50,38,19,14.94
35,43,26,12,0.84
20,26,14,11,19.3
17,28,6,4,1.51
8,22,-6,33,1.08
60,60,60,30,1.91
41,48,34,11,2.62
38,46,29,16,7.22
37,45,29,20,1.41
31,39,22,3,5.07
45,53,37,27,3.74
37,49,24,20,7.18
41,48,34,23,7.78
31,33,28,11,23.71
22,30,13,18,0.68
38,40,34,11,18.38
7,18,-3,14,1.8
28,35,20,26,4.32
60,60,60,11,1.3
60,60,60,0,0
60,60,60,21,13.9
47,53,41,13,2.45
43,48,38,3,9.55
43,47,39,18,19.52
29,39,19,16,4.04
16,23,9,7,5.64
25,31,19,12,11.1
60,60,60,15,2.22
40,50,29,9,1.45
68,87,48,17,2.38
68,80,56,17,5.02
82,94,70,9,1.75
78,93,63,14,4.01
63,80,46,15,4.37
70,84,56,17,2.57
66,78,54,19,3.55
70,80,59,0,0
69,79,58,29,3.15
57,74,40,19,5.42
65,79,52,18,8.1
64,71,58,20,4.67
58,64,52,0,0
66,76,56,11,3.22
65,71,59,20,7.9
69,77,60,29,3.25
67,72,61,25,5.71
61,64,57,18,10.97
59,63,56,21,6.8
62,69,56,17,2.92
63,72,54,17,4.3
69,75,63,31,4.38
64,68,59,17,7.8
62,70,53,18,9.25
61,70,52,23,2.31
62,73,50,26,2.27
63,71,55,18,2.8
48,69,26,20,2.24
60,75,44,17,3.65
51,70,31,22,4.04
61,77,44,22,5.77
59,70,47,9,3.14
61,80,41,19,2.18
50,59,41,26,8.72
45,53,36,25,7.5
52,63,40,26,7.71
52,63,40,26,7.71
72,81,64,5,8.24
79,82,75,6,15.04
70,83,56,5,4.98
69,81,56,8,4.78
78,81,74,4,11.37
71,82,72,5,11.08
74,83,63,4,9.34
72,83,60,15,3.08
70,85,54,11,3.07
75,84,66,5,6.44
76,82,70,10,12.25
78,82,75,6,15.1
67,82,52,15,1.85
66,82,50,16,1.84
69,81,56,21,4.64
67,84,49,18,1.77
67,85,48,20,2.32
69,82,55,16,3.22
74,81,67,24,2.45
78,83,72,5,11.88
78,83,72,5,14.71
78,83,72,4,12.45
78,83,72,5,18.15
57,65,49,15,5.74
52,58,46,15,1.88
53,64,41,20,4.55
50,58,42,15,7.5
53,62,44,15,5.11
56,64,47,15,6.5
59,68,49,16,7.9
50,58,42,15,5.84
58,67,48,15,7.81
61,75,47,17,4.42
52,60,42,22,7.5
56,65,46,22,8.18
49,56,41,24,8.34
52,60,43,15,5.74
58,66,48,18,7.15
50,56,43,12,6.94
54,64,44,14,7.48
50,59,41,11,7.4
62,75,49,17,8.52
66,81,50,19,8.6
61,78,43,23,7.44
64,77,51,17,6.58
63,74,51,15,6.74
66,77,55,14,9.18
58,68,47,20,6.01
62,74,50,21,1.01
60,73,46,20,5.9
62,75,50,21,4.95
63,78,49,18,3.41
70,84,56,7,2.48
70,84,56,9,2.01
74,84,64,6,4
70,84,55,16,2.02
68,83,53,13,1.47
41,46,36,23,7.81
37,42,32,19,6.61
43,50,36,22,7.6
54,66,41,22,6.11
54,66,42,22,5.8
48,55,41,26,8.38
60,60,60,28,14.35
42,48,35,25,9.9
41,50,32,22,6.95
48,55,40,26,7.18
45,53,36,27,6.81
47,54,40,17,8.17
41,50,32,22,6.58
45,53,36,21,7
39,45,33,0,0
48,56,40,22,7.14
41,47,34,22,6.04
43,48,37,21,7.02
41,49,33,21,4.98
48,53,42,14,6.78
46,53,39,13,8.8
45,51,39,16,5.34
68,84,52,20,2.5
68,84,51,17,1.22
70,83,57,12,2.68
68,85,51,14,1.12
69,85,52,21,1.25
69,87,50,18,1.4
69,85,52,20,2.04
61,76,46,15,3.74
62,72,52,17,6.95
62,73,52,15,9.5
63,73,53,16,7.27
66,75,56,20,7.15
61,73,49,16,7.01
62,72,53,20,6.32
52,62,40,17,5.55
45,57,33,20,2.1
45,56,33,21,5.85
49,60,37,16,4.68
45,55,35,16,7.17
51,62,40,16,6.77
47,58,35,13,3.9
50,60,39,25,2.68
43,50,35,24,1.07
50,61,39,18,4.05
46,54,38,22,1.44
58,72,43,16,7.37
59,72,45,14,7.62
55,68,41,15,8.24
55,71,39,15,4.87
59,70,47,18,7.9
58,75,40,19,5.17
57,74,39,21,9.14
56,71,42,18,7.17
52,63,41,17,14.97
53,66,40,17,10.54
71,79,62,20,2.62
64,74,54,15,5.92
57,67,47,18,4.98
52,65,38,13,3.74
42,50,34,26,6.67
60,60,60,23,42.41
52,64,39,26,8.11
52,60,43,25,9.25
63,75,51,15,2.58
64,80,48,24,8.2
67,84,50,25,3.02
42,48,36,25,7.1
39,47,32,28,8.12
45,51,38,21,8.11
40,47,32,26,4.87
52,61,42,27,9.11
53,61,46,27,11.2
44,51,37,24,7.21
41,48,34,26,7.52
59,75,42,25,2.87
63,72,55,18,6.1
62,77,47,19,3.11
61,75,48,21,4.71
61,76,46,22,2.21
61,74,47,20,3.3
63,76,50,17,5.05
49,58,40,17,7.6
46,57,35,21,8.12
46,52,40,17,8.65
44,51,37,20,8.34
46,56,36,21,5.27
50,59,41,25,7.52
53,59,46,25,8.51
52,63,41,21,6.07
54,63,44,21,7.97
50,59,40,24,7.85
48,56,39,20,6.11
48,57,39,24,6.65
68,84,51,13,9.98
69,80,58,19,8.34
68,79,58,14,6.54
69,79,59,13,7.58
57,62,51,14,6.35
47,57,35,15,2.9
54,61,47,16,4.22
52,59,45,23,1.72
51,58,43,15,2.47
56,61,50,12,7.1
48,58,38,16,3.85
55,61,48,20,4.31
60,41,27,26,5.64
50,55,44,26,7.47
51,61,41,22,6.08
54,62,44,26,8.07
51,60,41,25,6.55
44,52,36,27,4.62
47,56,37,20,5.27
83,88,78,12,2.04
48,56,39,27,7.37
65,80,49,19,2.72
68,80,55,16,4.05
66,80,51,20,2.5
64,79,49,19,2.98
49,57,40,18,6.81
51,60,41,17,7.1
53,63,41,13,8.42
55,69,41,20,5.78
51,59,42,11,7.91
58,74,41,26,1.72
67,82,51,18,2.11
63,79,46,17,3.88
62,76,47,21,3.07
64,79,49,18,3.2
70,82,58,20,3.31
66,81,51,16,3.62
64,80,48,22,0.62
72,83,60,17,8.87
66,82,51,20,8.82
72,86,58,15,2.71
75,86,64,14,1.3
71,84,58,8,3.27
78,88,67,6,5.15
70,83,56,13,6.98
73,84,62,13,3.37
77,88,66,9,6.35
65,83,46,14,6.9
76,85,65,16,8.45
75,85,64,17,8.6
74,85,62,12,7.35
72,86,57,14,2.34
75,86,64,16,8.21
76,82,71,8,7.82
75,84,64,10,3.9
68,82,53,14,7.95
72,86,58,19,6.9
71,85,57,17,6.91
73,83,63,13,3.28
73,87,58,9,5.65
73,86,61,16,7.34
71,83,59,15,8
63,73,53,16,8.88
60,73,47,21,3.87
41,45,37,28,8.24
57,71,44,22,3.15
60,70,50,23,6.74
58,70,45,25,5.9
60,73,47,21,3.87
58,69,46,27,6.94
58,67,48,23,7.25
47,53,41,6,4.45
50,56,43,25,4.7
51,58,44,16,3.87
51,56,46,12,5.84
55,60,49,12,5.2
48,53,43,9,4.74
51,58,44,23,2.25
56,67,44,21,5.48
57,69,43,20,3.01
52,65,38,26,4.12
58,71,46,17,3.75
47,54,39,18,5.95
49,56,42,22,5.7
47,54,40,16,5.72
50,57,42,21,7.2
54,69,38,20,11.28
57,72,41,24,9.15
53,66,39,26,2.82
53,66,39,23,13.31
49,63,36,25,1.68
68,81,55,11,3.1
68,81,55,11,4.05
70,83,57,15,4.48
69,84,54,16,3.65
31,38,26,10,3.15
50,53,46,12,13.31
28,33,23,9,7.36
10,18,1,31,2.35
37,43,31,23,11.55
39,45,30,9,4.1
18,22,12,16,9.23
16,23,8,6,1.83
13,23,2,25,1.68
60,60,60,22,3.81
35,42,29,4,3.36
35,40,30,14,7.11
41,47,36,10,7.31
32,39,25,5,6.55
48,52,44,14,14.81
35,42,28,15,4.71
36,44,28,26,5.15
25,28,22,7,10.75
21,27,15,15,1.34
30,35,25,4,7.33
14,20,7,17,1.18
30,37,23,35,5.23
60,60,60,12,4.61
60,60,60,0,0
60,60,60,0,0
47,51,42,13,9.86
43,48,39,9,4.08
36,41,30,21,10.86
29,37,21,1,3.6
15,22,7,7,5.23
25,27,22,10,15.48
60,60,60,14,1.9
41,47,34,11,2.88
61,76,45,22,5.61
61,75,47,9,5.21
72,82,61,16,3.08
68,81,54,18,2.01
55,65,43,21,3.38
68,79,56,13,4.4
63,74,52,16,4.28
67,76,57,0,0
62,73,50,24,1.51
52,72,31,31,3.63
58,72,44,18,4.3
60,70,49,14,2.01
57,66,48,0,0
61,72,49,26,1.3
61,69,52,24,1.5
66,76,56,22,1.83
66,75,56,24,1.8
58,68,47,30,3.18
57,68,45,20,1.15
58,69,47,26,1.43
59,72,47,14,2.26
66,74,58,28,2.61
61,68,54,26,3.21
62,71,53,18,9.55
62,75,48,18,1.6
61,75,46,29,2.11
59,72,47,24,1.68
42,60,24,17,2.7
51,65,37,13,4.98
42,58,26,23,1.56
53,68,37,21,5.3
52,63,40,22,1.9
52,69,35,11,1.53
55,62,43,26,5.93
50,61,38,25,5.43
50,64,42,26,5.65
50,64,42,26,5.65
74,81,65,10,8.68
77,82,72,5,10.08
71,83,59,9,5.41
70,79,59,3,6.41
79,83,74,4,9.88
76,82,70,4,6.25
73,83,63,9,7.3
73,82,63,14,4.55
72,84,60,7,4.91
76,86,66,9,5.68
75,82,68,11,9.08
76,82,71,10,10.7
66,80,52,13,1.33
65,79,50,14,2.08
68,78,57,16,5.15
64,78,48,15,2.78
66,81,50,14,3.2
68,79,57,8,4.98
75,82,68,19,2.23
78,84,72,5,10.38
78,85,70,4,14.63
78,84,72,3,12.26
78,83,73,3,15.7
51,61,41,13,4.93
53,63,43,9,3.9
42,58,27,11,2.81
58,67,48,16,4.6
58,70,47,19,3.25
59,68,49,19,4.33
61,71,51,20,5.98
58,68,47,20,4.06
61,71,51,19,5.81
61,74,48,15,3.95
57,69,45,25,5.4
58,69,48,17,5.91
56,66,45,26,4.8
56,68,44,15,5.55
60,72,47,16,5.85
54,66,43,16,5.45
55,72,38,11,4.6
54,69,38,20,4.08
59,72,46,20,6.78
58,70,46,20,8.53
55,69,39,19,9.01
61,73,49,10,3.93
61,74,48,18,3.8
64,75,52,17,6.06
57,68,45,24,4.41
63,73,53,14,1.15
60,72,48,13,5.76
63,74,52,18,4.05
62,74,50,14,4.18
72,85,58,6,4.45
74,85,63,9,6.13
76,85,67,7,6.3
72,82,61,12,4.93
70,83,56,13,2.41
40,50,30,20,4.55
37,43,31,26,4.91
43,53,33,29,4.4
55,68,42,24,3.85
55,67,42,26,4.03
50,58,41,26,5.81
60,60,60,0,0
46,55,37,27,7.91
49,62,36,26,4.01
56,66,46,20,4.95
54,63,43,21,4.91
54,64,43,21,5.06
47,60,33,20,3.91
54,65,42,21,5.48
47,60,34,0,0
53,62,44,20,4.86
47,58,37,25,3.13
49,62,36,21,6.18
45,57,33,19,3.58
55,66,42,24,3.13
54,66,41,19,6.8
49,64,34,22,3.93
68,81,55,12,6.43
67,81,53,11,4.26
72,82,60,14,5.83
67,83,51,17,1.95
69,82,54,11,4.28
67,83,49,17,2.9
67,81,52,21,4.3
61,74,46,15,5.05
62,72,52,18,6.01
62,72,53,14,6.66
60,71,48,17,7.3
62,72,51,11,7.6
60,73,47,21,3.38
63,73,53,16,4.71
50,63,37,23,11.01
40,56,24,18,1.53
50,60,39,24,13.53
44,58,31,20,8.61
48,62,33,20,5.31
50,63,37,21,14.6
49,63,34,23,8.96
45,59,31,25,2.05
43,56,30,15,3.8
49,65,31,20,4.1
41,53,28,20,0.63
56,73,39,15,7.3
57,73,41,16,5.76
55,72,38,14,5.26
53,71,35,21,4.55
58,72,44,14,5.66
50,70,31,16,4.15
49,67,32,22,6.2
53,72,34,21,7.13
41,61,21,19,4.43
44,61,26,17,2.38
68,78,58,22,3.06
60,73,49,15,4.28
50,64,35,28,1.28
45,62,27,14,2.73
44,54,32,26,3.58
60,60,60,30,33.98
54,68,40,27,6.3
56,65,45,26,7.61
56,65,48,13,9.1
55,64,44,22,5.85
62,70,53,22,4.75
47,56,37,20,5.83
45,54,36,27,7.46
51,60,43,21,6.28
44,55,33,18,3.48
52,63,41,27,6.43
58,65,50,26,8.55
51,59,42,22,6.3
47,55,38,23,6.8
59,74,45,28,3.53
64,70,59,16,5.55
60,73,46,11,3.81
61,72,49,12,4.26
62,74,49,21,1.91
59,71,46,12,3.43
61,73,47,17,4.45
51,70,32,18,4.06
50,67,32,23,7.05
52,64,39,18,7.08
51,63,38,23,5.85
46,64,29,21,3.9
55,68,42,23,6.06
58,69,47,18,6.18
57,69,44,23,3.41
57,68,46,23,6.45
57,68,44,25,6.68
56,67,44,25,4.78
54,66,43,22,5.83
61,72,50,15,6.11
67,74,59,17,9.2
66,77,55,11,6.43
68,77,57,16,7.7
56,63,49,17,5.25
42,58,25,13,1.6
54,64,45,20,5.01
53,64,41,27,0.66
52,63,40,21,2.38
56,63,49,12,6.66
50,65,36,16,4.65
55,63,47,19,4.58
50,63,37,27,4.71
55,63,46,22,6.16
52,64,40,28,3.88
55,65,45,26,7.13
56,68,43,27,4.66
48,60,36,27,4.41
50,62,36,23,3.55
82,88,76,11,3.85
50,60,39,29,4.86
64,77,51,17,3.13
66,77,55,8,5.25
62,75,47,15,2.83
64,76,51,13,3.1
52,68,35,21,6.28
54,70,38,18,6.08
55,72,38,20,5.66
53,72,33,21,4.68
54,69,37,22,4.06
58,74,43,23,2.05
66,78,53,11,3.15
63,76,48,13,4.35
61,74,48,13,3.4
64,77,52,14,3.91
68,79,57,14,5.45
66,79,53,12,4.88
64,77,51,14,0.56
68,75,60,18,8.08
59,70,48,15,6.63
74,81,66,6,5.88
73,80,67,14,1.81
75,84,66,7,6.68
80,89,71,10,6.53
64,72,56,9,5.5
73,80,66,13,6.65
80,87,72,9,9.5
57,67,44,14,4.38
72,77,66,15,8.21
72,77,66,15,8.13
74,80,67,10,6.46
68,76,59,18,7.75
71,75,66,20,7.66
78,82,73,9,8.35
77,85,70,9,5.46
62,71,52,10,7.53
67,74,59,11,10.11
69,75,62,10,7.31
75,82,69,9,7.25
77,86,66,8,6.66
72,77,65,13,7
66,73,60,15,7.65
49,60,38,22,1.28
60,71,48,24,4.55
44,52,35,26,6.58
58,70,45,26,2.06
59,69,49,15,7.45
57,69,45,27,4.8
60,71,48,24,4.55
57,67,47,25,5.1
60,70,50,27,5.98
47,57,36,7,2.83
50,58,41,19,3.41
51,59,44,19,3.16
51,57,45,15,6.53
54,60,48,16,4.83
50,58,41,12,5.58
51,62,39,26,2.51
56,66,44,23,4.11
58,71,45,15,1.28
52,66,37,28,1.91
59,72,46,14,2.35
52,64,40,15,4.16
56,69,43,21,4.01
53,65,40,20,2.23
58,68,47,21,4.58
44,64,25,23,9.41
49,64,34,26,5.68
44,59,29,25,0.9
41,58,23,26,5.08
49,67,30,20,0.91
58,71,45,18,3.51
57,71,44,20,4.98
62,73,51,12,5.6
61,74,46,16,5
35,40,29,13,3.38
51,54,47,13,13.2
21,24,17,11,14.87
13,21,5,29,5.31
38,41,34,25,12.52
43,47,38,8,6.68
22,30,13,13,14.3
10,18,2,5,0.65
19,27,11,23,1.41
60,60,60,13,8.82
39,44,34,4,5.15
34,40,28,11,10.05
46,49,43,10,14.5
36,40,32,3,11.21
49,52,46,14,15.41
31,39,23,22,9.34
43,46,40,21,11.6
17,20,14,11,9.82
12,19,5,30,2
21,25,17,11,11.21
7,14,0,13,0.41
34,41,26,18,5.6
60,60,60,12,5.95
60,60,60,0,0
60,60,60,26,8.7
49,52,45,13,14.04
45,49,41,13,2.58
34,37,31,12,27.58
33,41,25,1,3.88
12,21,3,11,1.87
17,24,8,12,7.14
45,49,40,9,8.2
56,72,41,11,8.72
62,79,45,10,2.94
74,85,62,9,5.92
68,80,56,11,9.1
50,67,32,23,1.41
57,69,45,14,3.97
52,63,41,22,3.21
57,66,47,0,0
67,80,53,11,1.04
54,75,33,27,1.87
63,74,51,13,1.64
59,66,51,0,0
65,78,52,15,1.3
64,72,55,22,1.58
73,88,58,28,2.38
72,84,60,23,1.9
62,73,51,32,3.68
61,74,49,27,1.15
62,74,50,31,1.37
65,78,51,14,1.82
73,85,61,28,3.32
63,70,56,25,3.07
67,74,59,11,10.38
65,82,48,22,1.22
65,81,48,26,1.21
63,76,50,29,1.55
38,59,17,19,1.64
47,62,31,21,6.37
42,63,20,26,1.55
